WellName,JobName,StartDate,,,,,
JUDGE 1-24 (REDFORK),(2014.04.18) Swabbing,4/18/2014,,,,,
JUDGE 1-24 (REDFORK),(2009.06.12) Swabbing,6/12/2009,,,,,
JUDGE 1-24 (REDFORK),(2013.12.12) Wireline,12/12/2013,,,,,
JUDGE 1-24 (REDFORK),(2007.12.18) Swabbing,12/18/2007,,,,,
JUDGE 1-24 (REDFORK),(2012.03.14) Swabbing,3/14/2012,,,,,
JUDGE 1-24 (REDFORK),(2008.02.19) Swabbing,2/19/2008,,,,,
JUDGE 1-24 (REDFORK),(2013.09.25) Swabbing,9/25/2013,,,,,
JUDGE 1-24 (REDFORK),(2007.07.09) Swabbing,7/9/2007,,,,,
JUDGE 1-24 (REDFORK),(2004.01.07) Wireline,1/7/2004,,,,,
JUDGE 1-24 (REDFORK),(2010.10.28) Swabbing,10/28/2010,,,,,
JUDGE 1-24 (REDFORK),(2009.12.05) Plunger Lift System Repair,12/5/2009,,,,,
JUDGE 1-24 (REDFORK),(2012.06.08) Swabbing,6/8/2012,,,,,
JUDGE 1-24 (REDFORK),(2013.08.15) Swabbing,8/15/2013,,,,,
JUDGE 1-24 (REDFORK),(2011.09.19) Swabbing,9/19/2011,,,,,
JUDGE 1-24 (REDFORK),(2013.11.15) Swabbing,11/15/2013,,,,,
JUDGE 1-24 (REDFORK),(2012.02.28) Swabbing,2/28/2012,,,,,
JUDGE 1-24 (REDFORK),(2009.09.30) Swabbing,9/30/2009,,,,,
JUDGE 1-24 (REDFORK),(2004.01.02) Wireline,1/2/2004,,,,,
JUDGE 1-24 (REDFORK),(2012.08.14) Swabbing,8/14/2012,,,,,
JUDGE 1-24 (REDFORK),(2012.11.13) Swabbing,11/13/2012,,,,,
JUDGE 1-24 (REDFORK),(2011.04.05) Swabbing,4/5/2011,,,,,
JUDGE 1-24 (REDFORK),(2009.02.18) Swabbing,2/18/2009,,,,,
JUDGE 1-24 (REDFORK),(2014.11.21) Swabbing,11/21/2014,,,,,
JUDGE 1-24 (REDFORK),(2014.09.25) Swabbing,9/25/2014,,,,,
JUDGE 1-24 (REDFORK),(2013.12.16) Swabbing,12/16/2013,,,,,
JUDGE 1-24 (REDFORK),(2008.12.29) Swabbing,12/29/2008,,,,,
JUDGE 1-24 (REDFORK),(2008.09.22) Swabbing,9/22/2008,,,,,
JUDGE 1-24 (REDFORK),(2012.08.01) Perforating,8/1/2012,,,,,
JUDGE 1-24 (REDFORK),(2006.03.23) Casing Repair,3/23/2006,,,,,
KIEHL 1 (MINNELUSA),16.01.19-Kiehl #1 -ESP repair,1/19/2016,,,,,
KIEHL 1 (MINNELUSA),16.01.16-Kiehl #1 -pump repair,1/16/2016,,,,,
KIEHL 1 (MINNELUSA),(2010.01.04) Pump Change,1/4/2010,,,,,
KIEHL 1 (MINNELUSA),(2009.07.20) Pump Repair,7/20/2009,,,,,
KIEHL 1 (MINNELUSA),(1987.03.09) Perforating,3/9/1987,,,,,
KIEHL 1 (MINNELUSA),(2009.11.11) Reconfigure Tubing/Components,11/11/2009,,,,,
KIEHL 1 (MINNELUSA),(1991.07.30) Reconfigure Tubing/Components,7/30/1991,,,,,
KIEHL 1 (MINNELUSA),(1990.12.17) Testing VSD ESP,12/17/1990,,,,,
KIEHL 1 (MINNELUSA),(2002.06.29) Pump Repair,6/29/2002,,,,,
KIEHL 1 (MINNELUSA),(1997.02.28) Pump Repair,2/28/1997,,,,,
KIEHL 2 WIW (MINNELUSA),(1975.08.02) Testing,8/2/1975,,,,,
KIEHL 2 WIW (MINNELUSA),(1993.04.27) Testing,4/27/1993,,,,,
KIEHL 2 WIW (MINNELUSA),(1973.07.30) Reconfigure Tubing/Components,7/30/1973,,,,,
KIEHL 2 WIW (MINNELUSA),(2007.06.20) Mechanical Integrity Test,6/20/2007,,,,,
KIEHL 2 WIW (MINNELUSA),(1985.01.07) Casing Repair,1/7/1985,,,,,
KIEHL 2 WIW (MINNELUSA),(2012.06.26) Mechanical Integrity Test,6/26/2012,,,,,
KIEHL 2 WIW (MINNELUSA),(1998.05.01) Testing,5/1/1998,,,,,
KIEHL 2 WIW (MINNELUSA),(2012.07.27) Acid Treatment,7/27/2012,,,,,
KIEHL 2 WIW (MINNELUSA),(2003.05.15) Testing,5/15/2003,,,,,
KIEHL 3 (MINNELUSA),16.06.02-KIEHL UNIT 3- Pump Change,6/2/2016,,,,,
KIEHL 3 (MINNELUSA),14.04.15-KIEHL UNIT 3- Rod Repair,4/15/2014,,,,,
KIEHL 3 (MINNELUSA),(2003.10.17) Rod Repair,10/17/2003,,,,,
KIEHL 3 (MINNELUSA),(2002.12.11) Rod Repair,12/11/2002,,,,,
KIEHL 3 (MINNELUSA),(2011.04.06) Rod Repair,4/6/2011,,,,,
KIEHL 3 (MINNELUSA),(2007.10.04) Rod Repair,10/4/2007,,,,,
KIEHL 3 (MINNELUSA),(2013.04.12) Tubing Repair,4/12/2013,,,,,
KIEHL 3 (MINNELUSA),(1975.05.03) Casing Repair,5/3/1975,,,,,
KIEHL 3 (MINNELUSA),(2012.02.03) Tubing Repair,2/3/2012,,,,,
KIEHL 3 (MINNELUSA),(2005.07.21) Rod Repair,7/21/2005,,,,,
KIEHL 3 (MINNELUSA),(2004.06.01) Tubing Repair,6/1/2004,,,,,
KIEHL 3 (MINNELUSA),(2012.11.16) Rod Repair,11/16/2012,,,,,
KIEHL 3 (MINNELUSA),(2009.01.26) Rod Repair,1/26/2009,,,,,
KIEHL 3 (MINNELUSA),(2004.02.02) Pump Repair,2/2/2004,,,,,
KIEHL 3 (MINNELUSA),(2009.02.20) Rod Repair,2/20/2009,,,,,
KIEHL 3 (MINNELUSA),(2002.09.11) Rod Repair,9/11/2002,,,,,
KIEHL 3 (MINNELUSA),(2005.08.11) Rod Repair,8/11/2005,,,,,
KIEHL 3 (MINNELUSA),(2001.10.18) Pump Repair,10/18/2001,,,,,
KIEHL 3 (MINNELUSA),(2005.02.09) Rig LOE - Rod Repair,2/9/2005,,,,,
KIEHL 3 (MINNELUSA),(2009.03.17) Rod Repair,3/17/2009,,,,,
KIEHL 4 WIW (MINNELUSA),(2012.07.27) Acid Treatment,7/27/2012,,,,,
KIEHL 4 WIW (MINNELUSA),(1987.09.17) Pump Repair,9/17/1987,,,,,
KIEHL 4 WIW (MINNELUSA),(1991.07.08) Testing,7/8/1991,,,,,
KIEHL 4 WIW (MINNELUSA),(2012.06.26) Mechanical Integrity Test,6/26/2012,,,,,
KIEHL 4 WIW (MINNELUSA),(2007.06.20) Mechanical Integrity Test,6/20/2007,,,,,
KIEHL 4 WIW (MINNELUSA),(1991.06.25) Other,6/25/1991,,,,,
KIEHL 4 WIW (MINNELUSA),(2001.10.09) Equipment Pressure Integrity Test,10/9/2001,,,,,
KIEHL 4 WIW (MINNELUSA),(1974.04.18) Pump Repair,4/18/1974,,,,,
KIEHL 4 WIW (MINNELUSA),(1984.05.16) Pressure Build-Up Survey,5/16/1984,,,,,
KIEHL 4 WIW (MINNELUSA),(1996.07.09) Testing,7/9/1996,,,,,
KIEHL 4 WIW (MINNELUSA),(1984.04.12) Clean Out,4/12/1984,,,,,
KIEHL 4 WIW (MINNELUSA),(1981.05.21) Pump Repair,5/21/1981,,,,,
KIEHL 4 WIW (MINNELUSA),21.02.24 - Kiehl 4 - Acid job,2/24/2021,,,,,
KIEHL 5 (MINNELUSA),(1986.04.02) Pump Repair,4/2/1986,,,,,
KIEHL 5 (MINNELUSA),(2004.10.15) Rig LOE - Pump Repair,10/15/2004,,,,,
KIEHL 5 (MINNELUSA),(1992.12.10) Clean Out,12/10/1992,,,,,
KIEHL 6 WIW (MINNELUSA),(2012.07.27) Acid Treatment,7/27/2012,,,,,
KIEHL 6 WIW (MINNELUSA),(2003.05.15) Testing,5/15/2003,,,,,
KIEHL 6 WIW (MINNELUSA),(1993.04.27) Testing,4/27/1993,,,,,
KIEHL 6 WIW (MINNELUSA),(1988.02.04) Testing,2/4/1988,,,,,
KIEHL 6 WIW (MINNELUSA),(2012.07.20) Injection Well Repair,7/20/2012,,,,,
KIEHL 6 WIW (MINNELUSA),(2012.07.24) Mechanical Integrity Test,7/24/2012,,,,,
KIEHL 6 WIW (MINNELUSA),(2012.06.26) Mechanical Integrity Test,6/26/2012,,,,,
KIEHL 6 WIW (MINNELUSA),(1998.05.01) Testing,5/1/1998,,,,,
KIEHL 6 WIW (MINNELUSA),(2007.06.20) Mechanical Integrity Test,6/20/2007,,,,,
KIEHL 6 WIW (MINNELUSA),17.09.18 - Kiehl 6 WIW - HIT,9/18/2017,,,,,
KIEHL 7 (MINNELUSA),(1990.03.16) Fracture Treatment,3/16/1990,,,,,
KIEHL 7 (MINNELUSA),17.05.23-KIEHL UNIT 7-INJECTION TEST,5/23/2017,,,,,
KIEHL 7 (MINNELUSA),18.10.25 - Kiehl 7 - HIT,10/25/2018,,,,,
KIEHL 7 (MINNELUSA),21.02.22 - Kiehl 7 - HIT,2/22/2021,,,,,
KIEHL 8 WSW (MINNELUSA),(1991.06.17) Reconfigure Tubing/Components,6/17/1991,,,,,
KIEHL 8 WSW (MINNELUSA),(1991.07.01) Reconfigure Tubing/Components,7/1/1991,,,,,
KIEHL 8 WSW (MINNELUSA),(2000.09.06) Testing,9/6/2000,,,,,
KIEHL 9 (MINNELUSA),(1991.07.09) Reconfigure Tubing/Components,7/9/1991,,,,,
KIEHL 9 (MINNELUSA),(2011.11.21) Rod Repair,11/21/2011,,,,,
KIEHL 9 (MINNELUSA),14.06.17-KEIHL UNIT 9-Pump Repair,6/17/2014,,,,,
KIEHL 9 (MINNELUSA),(2003.12.29) Rod Repair,12/29/2003,,,,,
KIEHL 9 (MINNELUSA),16.08.25-KEIHL UNIT 9-ESP install,8/25/2016,,,,,
KIEHL 9 (MINNELUSA),19.04.22 - Kiehl 9 - ESP Repair,4/22/2019,,,,,
KIEHL 9 (MINNELUSA),24.02.15 - Kiehl 9 - ESP repair,2/15/2024,,,,,
KILROY 30-1,17.05.16 - KILROY 30-1 - Rod Repair,5/18/2017,,,,,
KILROY 30-1,17.10.05 - Kilroy 30-1 - ESP Install,10/5/2017,,,,,
KILROY 30-1,17.11.17 - Kilroy 30-1 - CSG repair,11/17/2017,,,,,
KILROY 30-1,20.10.20 - KILROY 30-1 - RP & ACID,10/28/2020,,,,,
KILROY 30-1,21.03.01 - Kilroy 30-1 - RP,3/1/2021,,,,,
KILROY 30-1,22.09.19 - Kilroy 30-1 - Pump Change,9/19/2022,,,,,
KILROY 30-1,22.08.12 Rod Part,12/8/2022,,,,,
KILROY 30-1,23.02.16 - Kilroy 30-1 - Rod Part,2/17/2023,,,,,
KOCH FEDERAL 7-21,(2011.08.05) Temporarily Abandon,8/5/2011,,,,,
KOCH FEDERAL 7-21,(2003.07.19) Pump Repair,7/19/2003,,,,,
KOCH FEDERAL 7-21,(2014.04.22) New AFE - Select Job Type,4/22/2014,,,,,
KOCH FEDERAL 7-21,(2006.01.04) Tubing Repair,1/4/2006,,,,,
KOCH FEDERAL 7-21,(2003.06.14) Pump Repair,6/14/2003,,,,,
KOCH FEDERAL 7-21,(2006.06.05) Pump Repair,6/5/2006,,,,,
KOCH FEDERAL 7-21,(2002.11.22) Tubing Repair,11/22/2002,,,,,
KRAMER 1-18 (HUNTON),(2013.10.09) Rod Repair,10/9/2013,,,,,
KRAMER 1-18 (HUNTON),(1999.04.12) Equipment Maintenance,4/12/1999,,,,,
KRAMER 1-18 (HUNTON),(2007.04.17) Equipment Maintenance,4/17/2007,,,,,
KRAMER 1-18 (HUNTON),(2009.11.04) Testing,11/4/2009,,,,,
KRAMER 1-18 (HUNTON),(1999.11.16) Rod Repair,11/16/1999,,,,,
KRAMER 1-18 (HUNTON),(2005.10.27) Pump Change,10/27/2005,,,,,
KRAMER 1-18 (HUNTON),(2008.11.03) Rod Repair,11/3/2008,,,,,
KRAMER 1-18 (HUNTON),(2012.07.25) Rod Repair,7/25/2012,,,,,
KRAMER 1-18 (HUNTON),(2002.03.25) Pump Change,3/25/2002,,,,,
KRAMER 1-18 (HUNTON),(2013.10.22) Tubing Repair,10/22/2013,,,,,
KRAMER 1-18 (HUNTON),(2010.03.15) Pump Change,3/15/2010,,,,,
KRAMER 1-18 (HUNTON),22.08.01. - Kramer 1-18 - HIT - Miss Completion,8/1/2022,,,,,
KRAMER 1-18 (HUNTON),22.08.22. - Kramer 1-18 - Pump Stuck,8/22/2022,,,,,
KRAMER 1-18 (HUNTON),22.11.13. - Kramer 1-18 - Pump Stuck,11/13/2022,,,,,
LADD 1-23 (REDFORK),(2005.03.09) Wireline,3/9/2005,,,,,
LADD 1-23 (REDFORK),(2007.06.18) Plunger Lift System Repair,6/18/2007,,,,,
LADD 1-23 (REDFORK),(2012.11.20) Plunger Lift System Repair,11/20/2012,,,,,
LADD 1-23 (REDFORK),(2005.05.20) Wireline,5/20/2005,,,,,
LADD 1-23 (REDFORK),(2009.09.14) Plunger Lift System Repair,9/14/2009,,,,,
LADD 1-23 (REDFORK),(2013.11.18) Plunger Lift System Repair,11/18/2013,,,,,
LADD 1-23 (REDFORK),(2007.01.18) Swabbing,1/18/2007,,,,,
LIT POLECAT W-019080 6,(2005.09.07) Pump Change,9/7/2005,,,,,
LIT POLECAT W-019080 6,(1990.11.13) Sqz Dakota & Perf,11/13/1990,,,,,
LIT POLECAT W-019080 6,(1990.09.09) PB & Perforate,9/9/1990,,,,,
LIT POLECAT W-019080 6,"(2000.12.04) DO, Sqz Tp, & Perf Phosphoria",12/4/2000,,,,,
LIT POLECAT W-019080 6,18.09.04 - LPC 6 - T/A Wellbore,9/4/2018,,,,,
LUDWIG 2-25 (MANNING),(2006.03.08) Wireline,3/8/2006,,,,,
LUDWIG 2-25 (MANNING),(2006.05.09) Other Stimulation,5/9/2006,,,,,
LUDWIG 2-25 (MANNING),(2007.03.19) Tubing Repair,3/19/2007,,,,,
LUDWIG 2-25 (MANNING),(2001.06.14) Clean Out,6/14/2001,,,,,
LUDWIG 2-25 (MANNING),(2006.08.22) Equipment Maintenance,8/22/2006,,,,,
LUDWIG 2-25 (MANNING),(2006.08.04) Other Stimulation,8/4/2006,,,,,
LUDWIG 2-25 (MANNING),(2005.04.29) Equipment Maintenance,4/29/2005,,,,,
LUDWIG 2-25 (MANNING),(2005.12.19) Other Stimulation,12/19/2005,,,,,
LUDWIG 2-25 (MANNING),(2009.01.22) Tubing Repair,1/22/2009,,,,,
LUDWIG 2-25 (MANNING),(2009.03.16) Swabbing,3/16/2009,,,,,
LUDWIG 2-25 (MANNING),(2003.02.10) Plunger Lift System Repair,2/10/2003,,,,,
LUDWIG 2-25 (MANNING),(1993.08.19) Equipment Maintenance,8/19/1993,,,,,
LUDWIG 2-25 (MANNING),(2006.01.09) Other Stimulation,1/9/2006,,,,,
LUDWIG 2-25 (MANNING),(2005.05.13) Plunger Lift System Repair,5/13/2005,,,,,
LUDWIG 2-25 (MANNING),(2007.04.17) Tubing Repair,4/17/2007,,,,,
LUDWIG 2-25 (MANNING),(2005.05.24) Plunger Lift System Repair,5/24/2005,,,,,
LUDWIG 2-25 (MANNING),(1980.04.14) Gas Lift System Repair,4/14/1980,,,,,
LUDWIG 2-25 (MANNING),(2009.01.19) Wireline,1/19/2009,,,,,
LUDWIG 2-25 (MANNING),(2007.03.05) Other Stimulation,3/5/2007,,,,,
LUDWIG 2-25 (MANNING),(2009.03.23) Swabbing,3/23/2009,,,,,
LUDWIG 2-25 (MANNING),22.06.06. - Ludwig 2-25 - Swab - TBG Test,6/6/2022,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2006.12.29) Plunger Lift System Repair,12/29/2006,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2001.06.14) Clean Out,6/14/2001,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2007.03.20) Plunger Lift System Repair,3/20/2007,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2007.10.05) Tubing Repair,10/5/2007,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2007.01.19) Plunger Lift System Repair,1/19/2007,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2007.09.12) Swabbing,9/12/2007,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(1999.05.17) Equipment Maintenance,5/17/1999,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2008.04.25) Plunger Lift System Repair,4/25/2008,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2007.08.22) Swabbing,8/22/2007,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2003.02.11) Clean Out,2/11/2003,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2006.05.12) Plunger Lift System Repair,5/12/2006,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),(2007.07.23) Plunger Lift System Repair,7/23/2007,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),19.04.09 - Ludwig Farms 1-19 - Swab,4/8/2019,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),21.11.18. - Ludwig Farms 1-19 - Swab,11/18/2021,,,,,
LUDWIG FARMS 1-19 (HTN-VIOL),22.06.13. - Ludwig Farms 1-19 - Swab,6/13/2022,,,,,
LUTZ THEODORE 1 (TONKAWA),(2006.04.26) Testing,4/26/2006,,,,,
LUTZ THEODORE 1 (TONKAWA),(2008.04.23) Fluid Level/Pressure Test,4/23/2008,,,,,
LUTZ THEODORE 1 (TONKAWA),(2014.04.16) Plunger Lift System Repair,4/16/2014,,,,,
LUTZ THEODORE 1 (TONKAWA),(2009.06.09) Plunger Lift System Repair,6/9/2009,,,,,
LUTZ THEODORE 1 (TONKAWA),(2006.04.24) Plunger Lift System Repair,4/24/2006,,,,,
LUTZ THEODORE 1 (TONKAWA),(1977.06.01) Testing,6/1/1977,,,,,
MARLER PATENTED 1 (DAKOTA),(2006.04.27) Wax Removal,4/27/2006,,,,,
MARLER PATENTED 1 (DAKOTA),(2013.05.16) Pump Change,5/16/2013,,,,,
MARLER PATENTED 1 (DAKOTA),(2010.09.29) Wax Removal,9/29/2010,,,,,
MARLER PATENTED 1 (DAKOTA),(2005.09.14) Wax Removal,9/14/2005,,,,,
MARLER PATENTED 1 (DAKOTA),(2011.10.12) Wax Removal,10/12/2011,,,,,
MARLER PATENTED 1 (DAKOTA),(1955.04.01) Add Pay,4/1/1955,,,,,
MARLER PATENTED 1 (DAKOTA),(2008.11.16) Wax Removal,11/16/2008,,,,,
MARLER PATENTED 1 (DAKOTA),17.12.04 - Marler 1 - Rod Part,12/4/2017,,,,,
MARTHA KNIGHT #2,(2001.11.02) Pressure Build-Up Survey,11/2/2001,,,,,
MARTHA KNIGHT #2,19.04.11 - Martha Knight - Reactivation,4/12/2019,,,,,
MARTHA KNIGHT #2,22.04.22. - Martha Knight #2 - Cap String Install,4/22/2022,,,,,
MARTHA KNIGHT #2,22.10.07. - Martha Knight #2 - Tank Installation,10/6/2022,,,,,
MARTHA KNIGHT #2,23.01.09. - Martha Knight #2 - Cap String Test,1/10/2023,,,,,
MARTIN B 1 (CHESTER),(2006.10.19) Recompletion,10/19/2006,,,,,
MARTIN B 1 (CHESTER),(2006.12.13) Pump Repair,12/13/2006,,,,,
MARTIN B 1 (CHESTER),(1961.08.30) Casing Repair,8/30/1961,,,,,
MARTIN B 1 (CHESTER),(2001.10.29) Plunger Lift System Repair,10/29/2001,,,,,
MARTIN B 1 (CHESTER),(1996.03.22) Tubing Repair,3/22/1996,,,,,
MARTIN B 1 (CHESTER),(2007.04.20) Tubing Repair,4/20/2007,,,,,
MARTIN B 1 (CHESTER),(1999.11.09) Equipment Maintenance,11/9/1999,,,,,
MARTIN B 1 (CHESTER),(2010.01.05) Pump Change,1/5/2010,,,,,
MARTIN B 1 (CHESTER),(2008.02.19) Equipment Maintenance,2/19/2008,,,,,
MARTIN B 1 (CHESTER),(2008.06.03) Property/Location Maintenance,6/3/2008,,,,,
MARTIN B 1 (CHESTER),(1971.08.03) Casing Repair,8/3/1971,,,,,
MARTIN B 1 (CHESTER),(2009.11.04) Pump Change,11/4/2009,,,,,
MARTIN B 1 (CHESTER),(2014.01.30) Tubing Repair,1/30/2014,,,,,
MARTIN B 1 (CHESTER),(2002.03.27) Tubing Repair,3/27/2002,,,,,
MARTIN B 1 (CHESTER),(2002.06.18) Swabbing,6/18/2002,,,,,
MARTIN B 1 (CHESTER),(2005.12.10) Recompletion,12/10/2005,,,,,
MARTIN B 1 (CHESTER),(2007.01.11) Pump Repair,1/11/2007,,,,,
MARTIN B 1 (CHESTER),(1996.10.15) Acid Treatment,10/15/1996,,,,,
MARTIN B 1 (CHESTER),(2002.04.29) Swabbing,4/29/2002,,,,,
MARTIN B 1 (CHESTER),20.01.13. -Martin B1 - Rod part,1/13/2020,,,,,
MARTIN B 1 (CHESTER),23.08.10. - Martin B-1 - HIT,8/10/2023,,,,,
MCCLOY 1-27 (OSBORNE),(2008.01.22) Other Stimulation,1/22/2008,,,,,
MCCLOY 1-27 (OSBORNE),(2001.04.10) Recomplete In Hart,4/10/2001,,,,,
MCCLOY 1-27 (OSBORNE),(2001.12.06) Plunger Lift System Repair,12/6/2001,,,,,
MCCLOY 1-27 (OSBORNE),(2012.11.01) Wellhead Repair,11/1/2012,,,,,
MCCLOY 1-27 (OSBORNE),(2008.09.10) Property/Location Maintenance,9/10/2008,,,,,
MCCLOY 1-27 (OSBORNE),(2011.02.16) Other Stimulation,2/16/2011,,,,,
MCCLOY 1-27 (OSBORNE),(2010.03.01) Plunger Lift System Repair,3/1/2010,,,,,
MCCLOY 1-27 (OSBORNE),(2006.07.05) Plunger Lift System Repair,7/5/2006,,,,,
MCCLOY 1-27 (OSBORNE),(2001.03.22) Equipment Maintenance,3/22/2001,,,,,
MCCLOY 1-27 (OSBORNE),(2005.03.30) Plunger Lift System Repair,3/30/2005,,,,,
MCCLOY 1-27 (OSBORNE),(2001.09.24) Swabbing,9/24/2001,,,,,
MCCLOY 1-27 (OSBORNE),(2006.07.11) Other Stimulation,7/11/2006,,,,,
MCCLOY 1-27 (OSBORNE),(2003.01.13) Recompletion,1/13/2003,,,,,
MCCLOY 1-27 (OSBORNE),19.08.14. - McCloy 1-27 RT - FW treatment & SIFBU,8/14/2019,,,,,
MCCOOL 1-25 (ATOKA),(1995.05.12) Equipment Maintenance,5/12/1995,,,,,
MCCOOL 1-25 (ATOKA),(2008.10.08) Injection Well Repair,10/8/2008,,,,,
MCCOOL 1-25 (ATOKA),(2010.09.13) Acid Treatment,9/13/2010,,,,,
MCCOOL 1-25 (ATOKA),(2003.06.16) Swabbing,6/16/2003,,,,,
MCCOOL 1-25 (ATOKA),"(2004.02.27) Isolate Flowing Tbg, Flow Test Csg",2/27/2004,,,,,
MCCOOL 1-25 (ATOKA),(2003.02.26) Clean Out,2/26/2003,,,,,
MCCOOL 1-25 (ATOKA),(2007.07.17) Wireline,7/17/2007,,,,,
MCCOOL 1-25 (ATOKA),(2002.03.07) Property/Location Maintenance,3/7/2002,,,,,
MCCOOL 1-25 (ATOKA),(2003.03.17) Property/Location Maintenance,3/17/2003,,,,,
MCCOOL 1-25 (ATOKA),(2009.01.06) Injection Well Repair,1/6/2009,,,,,
MCCOOL 1-25 (ATOKA),(2004.02.20) Clean Out,2/20/2004,,,,,
MCCOOL 1-25 (ATOKA),(2002.02.09) Clean Out,2/9/2002,,,,,
MCCOOL 1-25 (ATOKA),(2003.06.02) Fluid Level/Pressure Test,6/2/2003,,,,,
MCCOOL 1-25 (ATOKA),(2004.02.24) Equipment Pressure Integrity Test,2/24/2004,,,,,
MCCOY 1 (CHESTER),(2006.03.01) Equipment Maintenance,3/1/2006,,,,,
MCCOY 1 (CHESTER),(1999.03.03) Equipment Maintenance,3/3/1999,,,,,
MCCOY 1 (CHESTER),(2003.10.30) Gas Lift System Repair,10/30/2003,,,,,
MCCOY 1 (CHESTER),(2011.03.28) Plunger Lift System Repair,3/28/2011,,,,,
MCCOY 1 (CHESTER),(2003.11.10) Clean Out,11/10/2003,,,,,
MCCOY 1 (CHESTER),(2008.08.25) Swabbing,8/25/2008,,,,,
MCCOY 1 (CHESTER),(2010.03.02) Swabbing,3/2/2010,,,,,
MCCOY 1 (CHESTER),(1997.10.01) Recompletion,10/1/1997,,,,,
MCCOY 1 (CHESTER),(2011.11.16) Plunger Lift System Repair,11/16/2011,,,,,
MCCOY 1 (CHESTER),(2006.03.01) Fluid Level/Pressure Test,3/1/2006,,,,,
MCCOY 1 (CHESTER),(2011.03.22) Swabbing,3/22/2011,,,,,
MCCOY 1 (CHESTER),(2011.11.18) Swabbing,11/18/2011,,,,,
MCCOY 1 (CHESTER),(2005.02.17) Reconfigure Tubing/Components,2/17/2005,,,,,
MCKEAN B-12,16.08.29 - McKean B-12 Rod Part,8/29/2016,,,,,
MCKEAN B-12,16.10.24 - McKean B-12 Polish Rod Part,10/24/2016,,,,,
MCKEAN B-12,16.11.07 - McKean B-12 Pump Remediation,11/7/2016,,,,,
MCKEAN B-12,17.04.20 - McKean B-12 Pump Replacement,4/17/2017,,,,,
MCKEAN B-12,17.11.17 - McKean B-12 Rod Part,11/17/2017,,,,,
MCKEAN B-12,18.07.20 - McKean B-12 - Rod Part,7/19/2018,,,,,
MCKEAN B-12,19.05.24. - McKean B-12 - Pump change,6/1/2019,,,,,
MCKEAN B-12,22.03.23. - McKean B-12 - HIT,3/23/2022,,,,,
MCKEAN B-13,15.12.15 - McKean B-13 HIT,12/15/2015,,,,,
MCKEAN B-13,15.12.29 - McKean B-13 Pump Remediation,12/29/2015,,,,,
MCKEAN B-13,16.09.22 - McKean B-13 Pump Remediation,9/22/2016,,,,,
MCKEAN B-13,18.10.15 - McKean B-13 - Pump,10/17/2018,,,,,
MCKEAN B-13,19.05.06 - McKean B-13 - Pump Change,5/6/2019,,,,,
MCKEAN B-13,19.05.14. - McKean B13 - CSG Squeeze - WWE,5/14/2019,,,,,
MCKEAN B-13,23.01.08. - McKean B-13 - Casing Alignment - WWC,1/8/2023,,,,,
MCKEAN B-13,23.10.12. - McKean B-13 - Pump Unseated,10/12/2023,,,,,
MCKEAN B-13,24.04.10. - McKean B-13 - Rod Part,4/10/2024,,,,,
MCKEAN B-14,18.01.26 - McKean B-14 - HIT,1/26/2018,,,,,
MCKEAN B-14,18.03.16 - McKean B-14 - Rod Part,3/16/2018,,,,,
MCKEAN B-14,19.01.03 - McKean B-14 - Rod Part,1/3/2019,,,,,
MCKEAN B-14,19.04.02 - McKean B#14 - Polished Rod,4/2/2019,,,,,
MCKEAN B-14,21.01.18. - McKean B-14 - Pump change,1/18/2021,,,,,
MCKEAN B-14,21.02.01. - McKean B-14 - Pumping Unit Expense,2/3/2021,,,,,
MCKEAN B-14,21.11.23. - McKean B-14 - Rod Part,11/23/2021,,,,,
MCKEAN B-14,22.05.22. - McKean B-14 - Polish Rod Part,5/23/2022,,,,,
MCKEAN C-2,19.07.15. - McKean C-2 - ESP Repair,7/15/2019,,,,,
MCKEAN C-2,19.09.30. - McKean C2 - HIT,9/29/2019,,,,,
MCKEAN C-2,22.03.30. - McKean C-2 - Pull ESP,3/30/2022,,,,,
MCKEAN C-2,22.07.05. - McKean C-2 - HIT,7/1/2022,,,,,
MCKEAN C-2,23.07.06. - McKean C-2 - HIT,7/6/2023,,,,,
MCKEAN C-2,23.08.15. - McKean C-2 - Cable Ground,8/15/2023,,,,,
MCKEAN C-2,24.02.15. - McKean C-2 - ESP Ground,2/15/2024,,,,,
MCKEAN C-2,25.03.03 - Mckean C-2 - Remediate Tubing,3/3/2025,,,,,
MEYER 1-15 (LODGEPOLE),15.12.16 -MEYER 1-15- TUBING REPAIR,12/16/2015,,,,,
